Voie par ordre alpha des voies;Voie par ordre alpha des noms;Type de voie;Arrt de Lyon (actuel);Arrondissement ou commune d'origine;Validité;Création et modifications;Historique de la voie;Sources;Origine du nom de la voie;Tenant;Aboutissant;Thématiques;Domanialité;Code INSEE;Code FUV;Code FUV actu;Code FANTOIR
Chemin de la Princesse;Princesse (chemin de la);CHEMIN;8e;La Guillotière;Historique;Attesté en 1827 et renommé en 1937.;A changé de dénomination en 1937 : est devenu la rue Auguste-Chollat.;"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Indicateur de 1827, p. 4.";En souvenir de Marie Caroline de Bourbon-Sicile, future duchesse de Berry, qui visita Lyon et passa dans ce chemin en 1816.;;;Monarchie/Femme/Personnalité;;;;;
Chemin de la Promenade;Promenade (chemin de la);CHEMIN;8e;3e;Historique;Attesté en 1868.;"Chemin vicinal ordinaire n° 91.
A changé de dénomination : est devenu la rue de la Promenade.
A changé de dénomination en 1968 : est devenu la rue Édouard-Rochet.";Rues de Lyon à travers les siècles de Maurice Vanario (2002) et 936W/8213;Inconnue.;;;Histoire locale;;;;;
Chemin de la Quarantaine-à-la-Demi-Lune;Quarantaine-à-la-Demi-Lune (chemin de la);CHEMIN;5e;;Historique;Fragmenté en 1868.;"Chemin vicinal ordinaire n° 5.
A été dénommé chemin de Saint-Roch-à-Saint-Laurent, chemin de la Porte-de-Saint-Just-à-celle-de-Saint-Georges et chemin de Saint-Bel-et-de-Tassin-à-la-Porte-de-Trion en 1734.
Un fragment a changé de dénomination en 1868 : est devenu le chemin de Choulans.
Un fragment a changé de dénomination en 1868 : est devenu le chemin de la Demi-Lune.
Le chemin de la Demi-Lune a changé de dénomination en 1927 : est devenu l'avenue Barthélemy-Buyer.

";936W/8213 et 1S/124;Voie qui reliait les deux points.;;;Géographie;;;;;
Chemin de la Quarantaine-à-Sainte-Foy;Quarantaine-à-Sainte-Foy (chemin de la);CHEMIN;5e;;Historique;Attesté en 1855.;"Chemin vicinal ordinaire n° 12.
A été dénommé montée Saint-Laurent.
A changé de dénomination : est redevenu la montée Saint-Laurent.";936W/8213;Voie qui reliait les deux points.;;;Géographie;;;;;
Chemin de la Rize;Rize (chemin de);CHEMIN;3e;;Historique;Renommé en 1868.;"A changé de dénomination en 1868 : est devenu le chemin de Saint-Victorien.
A changé de dénomination : est devenu la rue Saint-Victorien.";Rues de Lyon à travers les siècles de Maurice Vanario (2002) et 936W/8213;Le ruisseau de la Rize, qui traverse toute la Guillotière, est aujourd'hui canalisé et couvert.;;;Géographie/Cours d'eau;;;;;
Chemin de la Ruche-aux-Feuillants;Ruche-aux-Feuillants (chemin de la);CHEMIN;3e;;Historique;Attesté en 1868 et renommé en 1908.;"Chemin vicinal ordinaire n° 53.
Un fragment a changé de dénomination en 1868 : est devenu le chemin des Sablonniers.
A été dénommé chemin de Sans-Souci.
A changé de dénomination en 1908 : est devenu la rue Bara.";Rues de Lyon à travers les siècles de Maurice Vanario (2002) et 936W/8213;Voie qui reliait les deux points.;;;Géographie;;;;;
Chemin de la Sauvagère;Sauvagère (chemin de la);CHEMIN;9e;Saint-Rambert-l'Île-Barbe;Historique;Attesté en 1956.;A changé de dénomination en 1958 : est devenu la rue Renée-Sabran.;Délibération du Conseil municipal de Saint-Rambert du 8 décembre 1956. Rues de Lyon à travers les siècles de Maurice Vanario (2002);Le château de la Sauvagère, cité dès le XVe siècle, dépendait de l'abbaye de l'Île-Barbe.;;;Histoire locale/Urbanisme;;;;;
Chemin de la Scaronne;Scaronne (chemin de la);CHEMIN;7e;La Guillotière;Historique;Attesté en 1843.;"Chemin vicinal ordinaire n° 63.
A changé de dénomination : est devenu la rue de la Scaronne.
Trois fragments ont changé de dénomination en 1913 : sont devenus la rue Henri-Dor et des fragments de la rue Victor-Lagrange et du chemin de Josaphat.
A changé de dénomination en 1945 : est devenu la rue Pierre-Sémard.";"Rues de Lyon à travers les siècles de Maurice Vanario (2002) et 936W/8213
Indicateur de 1843.";Inconnue.;;;;;;;;
Chemin de la Source;Source (chemin de la);CHEMIN;9e;;Actuelle;Attesté en 2000.;;Rues de Lyon à travers les siècles de Maurice Vanario (2002);Il s'agit de la source qui alimentait la propriété des Trappistes.;Avenue Sidoine-Apollinaire;Impasse de la Trappe;Géographie/Cours d'eau;Privé;69389;30709;;6903896801B
Chemin de la Sparterie;Sparterie (chemin de la);CHEMIN;9e;Saint-Rambert-l'Île-Barbe;Historique;Attesté de 1881 à 1930.;A changé de dénomination en 1930 : est devenu la rue Jean-Marcuit.;"Fiches préparatoires de Vanario.
Délibération du Conseil Muncipal de Saint-Rambert du 15 mai 1881.";Elle rappelle l’existence d’une usine de tissage de lin autrefois dans le quartier qui exerçait encore rue des Docks en 1912.;;;Industrie/Textile;;;;;
Chemin de la Table-Ronde;Table-Ronde (chemin de la);CHEMIN;7e;La Guillotière;Historique;;"A changé de dénomination : est devenu la rue d'Ossaris.
A été absorbée par la grande rue de la Guillotière en 1854.";Rues de Lyon à travers les siècles de Maurice Vanario (2002);Tenait son nom d'une auberge.;;;Commerce/Histoire locale;;;;;
Chemin de la Tête-d'Or;Tête-d'Or (chemin de la);CHEMIN;6e;La Guillotière;Supprimée;Attesté de 1823 à 1860.;"A été également appelé chemin de la Ferme-de-la-Tête-d'Or.
A été en partie supprimé lors de la création du parc de la Tête-d'Or.
Un fragment a changé de dénomination : est devenu la rue de la Ferme.";Rues de Lyon à travers les siècles de Maurice Vanario (2002);Nom provenant d'une légende relative à une tête en or, qui aurait été enterrée sur le domaine qui portait déjà ce nom en 1520, alors propriété de la famille Lambert.;;;Histoire locale;;;;;
Chemin de la Tour;Tour (chemin de la);CHEMIN;7e;3e;Supprimée;Attesté de 1888 à 1987.;;"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Indicateur Henry de 1888.";Rappelait un édifice situé sur les dépendances actuelles du Vinatier.;;;Histoire locale;;69387;28495;;6903877050F
Chemin de la Tour-de-la-Grange-D'Ainay;Tour-de-la-Grange-d'Ainay (chemin de la);CHEMIN;7e;3e;Supprimée;Attesté en 1902.;;"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Délibération du Conseil Municipal du 15 avril 1902. (Classement dans la vicinalité)";"Ce chemin qui longeait la maison forte dite ""Grange d'Ainay"", disparut lors de l'agrandissement du port Édouard Herriot.";Chemin vicinal ordinaire 45 (rue de Chalon);Rue de Gerland;Fortifications;;;;;
Chemin de la Touriche-du-Massu-au-Grand-Chemin-de-Tassin;Touriche-du-Massu-au-Grand-Chemin-de-Tassin (chemin de la);CHEMIN;5e;;Historique;Attesté en 1734.;"A changé de dénomination : est devenu le chemin de Cornillon.
A changé de dénomination : est devenu le chemin de Boyer.
A changé de dénomination : est devenu la rue de Boyer.";1S/124;Voie qui reliait les deux points.;;;Géographie;;;;;
Chemin de la Touriche-du-Massu-au-Sommet-de-Malleval;Touriche-du-Massu-au-Sommet-de-Malleval (chemin de la);CHEMIN;5e;;Historique;Attesté en 1734.;"A fusionné avec le chemin du Sommet-de-Malleval-à-l'Étang-de-Saint-Irénée.
A changé de dénomination : est devenu la rue des Massues.
A changé de dénomination en 1969 : est devenu la rue Docteur-Edmond-Locard.";1S/124;Voie qui reliait les deux points.;;;Géographie;;;;;
Chemin de la Viabert;Viabert (chemin de la);CHEMIN;6e;;Historique;Attesté en 1868.;"Chemin vicinal ordinaire n° 140.
A changé de dénomination : est devenu la rue de la Viabert.";Rues de Lyon à travers les siècles de Maurice Vanario (2002) et 936W/8213;Nom d'un domaine.;;;Urbanisme/Histoire locale;;;;;
Chemin de la Villette;Villette (chemin de la);CHEMIN;3e;;Historique;Attestée en 1850.;"Chemin vicinal ordinaire n° 60.
A changé de dénomination : est devenu la rue de la Villette.";"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
3S/66";Du nom d'un lieu-dit.;;;Histoire locale;;;;;
Chemin de la Vitriolerie-à-Saint-Fons;Vitriolerie-à-Saint-Fons (chemin de la);CHEMIN;7e;La Guillotière;Historique;Renommé en 1912.;"Chemin vicinal ordinaire n° 45.
A été un fragment du chemin de la Colombière jusqu'en 1868.
A changé de dénomination en 1912 : est devenu l'avenue Leclerc.
Un fragment a changé de dénomination en 1948 : est devenu l'avenue Tony-Garnier.";Rues de Lyon à travers les siècles de Maurice Vanario (2002) et 936W/8213;Une fabrique d'acide sulfurique, établie en ce lieu en 1803, donna son nom au quartier.;;;Industrie/Chimie;;;;;
Chemin de l'Abattoir;Abattoir (chemin de l');CHEMIN;9e;5e;Historique;Attesté de 1884 à 1933.;"Embranchement du chemin vicinal ordinaire n° 11. 
A changé de dénomination en 1933 : est devenu la rue Louis-Loucheur.";Rues de Lyon à travers les siècles de Maurice Vanario (2002);Le nom du chemin de l'Abattoir provient de l'ancien abattoir de Vaise (1858-1928). ;Rue du Sergent-Michel-Berthet;Avenue Joannès-Masset;Alimentation;;;;;
Chemin de l'Asile;Asile (chemin de l');CHEMIN;8e;3e;Historique;Attesté en 1868.;"Chemin vicinal ordinaire n° 151.
A changé de dénomination avant 1891 : est devenu la rue de l'Asile.
A changé de dénomination en 1938 : est devenu la rue du Professeur-Morat.";Rues de Lyon à travers les siècles de Maurice Vanario (2002) et 936W/8213;Conduisait à l'asile départemental de Bron construit entre 1869 et 1878.;;;Médecine/Psychiatrie;;;;;
Chemin de l'Elisée;Elisée (chemin de l');CHEMIN;6e;La Guillotière;Supprimée;Attesté en 1823.;;Rues de Lyon à travers les siècles de Maurice Vanario (2002);En référence à L'Élysée lyonnais. Parc d'attractions du début du XIX e siècle.;;;Loisirs;;;;;
Chemin de l'Espérance;Espérance (chemin de l');CHEMIN;3e;;Historique;Attesté en 1868.;"Chemin vicinal ordinaire n° 121.
A été dénommé chemin de Saint-Sulpice jusqu'en 1868.
A changé de dénomination : est devenu la rue de l'Espérance.";Rues de Lyon à travers les siècles de Maurice Vanario (2002) et 936W/8213;Inconnue.;Rue Édouard-Aynard;Rue Paul-Bert;;;;;;
Chemin de l'Étang;Étang (chemin de l');CHEMIN;5e;;Historique;Attesté en 1868.;"Chemin vicinal ordinaire n° 82.
A changé de dénomination : est devenu la rue de l'Étang.
A changé de dénomination en 1969 : est devenu l'avenue du Général-Eisenhower.";Rues de Lyon à travers les siècles de Maurice Vanario (2002) et 936W/8213;Il existait là un étang.;;;Topographie;;;;;
Chemin de l'Étang-de-Saint-Irénée-au-Grand-Chemin-de-Lyon-à-Francheville;Étang-de-Saint-Irénée-au-Grand-Chemin-de-Lyon-à-Francheville (chemin de l');CHEMIN;5e;;Historique;Attesté en 1734.;"A changé de dénomination : est devenu le chemin des Poncettes-aux-Massues.
A changé de dénomination en 1934 : est devenu le chemin des Poncettes.
A changé de dénomination : est devenu la rue des Poncettes.
A changé de dénomination en 1969 : est devenu la rue Docteur-Albéric-Pont.";1S/124;Voie qui reliait ces deux points.;;;Géographie;;;;;
Chemin de l'Étoile-d'Alaï;Étoile-d'Alaï (chemin de l');CHEMIN;5e;;Historique;Attesté en 1868.;"Nom donné au chemin de Saint-Irénée-au-Pont-d'Alaï.
A changé de dénomination en 1959 : est devenu la rue Joliot-Curie.";Rues de Lyon à travers les siècles de Maurice Vanario (2002) et 4S/193;L'origine du mot Alaï est inconnue. L'étoile signifie probablement un carrefour.;;;Topographie;;;;;
Chemin de l'Étranglard;Étranglard (chemin de l');CHEMIN;4e;La Croix-Rousse;Historique;Attesté en 1356.;"A été aussi appelé chemin des Perrières.
A changé de dénomination : est devenu la rue des Missionnaires.
A changé de dénomination en 1889 : est devenu la rue Chazière.";"Rues de Lyon à travers les siècles de Maurice Vanario (2002) et fiches préparatoires de Vanario.
""Cité en 1356 (…) le chemin de l'Étranglard tendant à la tour des Champs, appelée aussi tour de la Belle Allemande. Il partait des fossés, traversait le territoire des Perrières, de Pierre Aigle, de Garenjart, de l'Etrangle Lampey et menait à la tour de la Belle allemande, à travers la propritété des Champs."" Pointet";Inconnue.;;;;;;;;
Chemin de l'Harmonie;Harmonie (chemin de l');CHEMIN;3e;;Historique;Attesté en 1894.;"Chemin vicinal ordinaire n° 164.
A changé de dénomination : est devenu la rue de l'Harmonie.";Rues de Lyon à travers les siècles de Maurice Vanario (2002) et 4S/253;Inconnue.;Rue du Docteur-Rebatel;Rue Feuillat;;;;;;
Chemin de l'Isle-Barbe-et-de-Tassin-à-Francheville-et-à-Sainte-Foy;Isle-Barbe-et-de-Tassin-à-Francheville-et-à-Sainte-Foy (chemin de l');CHEMIN;5e;;Historique;Attesté en 1734.;A été fragmenté : est devenu le chemin de la Petite-Garenne et le chemin de Bélissen.;1S/124;Voie qui reliait ces points.;;;Géographie;;;;;
Chemin de Loyasse;Loyasse (chemin de);CHEMIN;5e / 9e;;Historique;Attesté en 1842 et renommé en 1966.;A changé de dénomination en 1966 : est devenu la rue Cardinal-Gerlier.;Rues de Lyon à travers les siècles de Maurice Vanario (2002);Lieu-dit, origine inconnue.;;;;;69389;28956;28956;6903894380V
Chemin de Lyon-à-Crémieu;Lyon-à-Crémieu (chemin de);CHEMIN;3e;La Guillotière;Historique;;"A changé de dénomination : est devenu le chemin du Sacré-Coeur.
Un fragment a changé de dénomination : est devenu la rue de la Rize.
A fait partie de la route départemantale n° 9.
A été absorbé par la rue de Chartres en 1885.
A changé de dénomination en 1887 : est devenu la rue Paul-Bert.";Rues de Lyon à travers les siècles de Maurice Vanario (2002);Voie reliant les deux points.;;;Géographie;;;;;
Chemin de Lyon-à-la-Brêle;Lyon-à-la-Brêle (chemin de);CHEMIN;9e;5e;Historique;Attesté en 1734.;"A changé de dénomination : est devenu le chemin de Montribloud.
A changé de dénomination : est devenu la rue de Montribloud.";1S/124;Voie reliant les deux points.;;;Géographie;;;;;
Chemin de Lyon-à-Sainte-Foy;Lyon-à-Sainte-Foy (chemin de);CHEMIN;5e;;Historique;Attesté en 1868 et renommé en 1903.;"Chemin vicinal ordinaire n° 1.
A changé de dénomination en 1903 : est devenu l'avenue Valioud.
A changé de dénomination en 1911 : est devenu l'avenue Debrousse.";Rues de Lyon à travers les siècles de Maurice Vanario (2002) et 936W/8213;Voie reliant les deux points.;;;Géographie;;;;;
Chemin de Lyon-à-Saint-Trivier;Lyon-à-Saint-Trivier (chemin de);CHEMIN;4e;La Croix-Rousse;Historique;;"Chemin vicinal de grande communication n° 1.
Un fragment a changé de dénomination : est devenu la grande rue de la Croix-Rousse.";Rues de Lyon à travers les siècles de Maurice Vanario (2002);Voie reliant les deux points.;;;Géographie;;;;;
Chemin de Marennes;Marennes (chemin de);CHEMIN;8e;3e;Historique;;Nom donné au chemin de la Guillotière-à-Marennes.;;Menait vers la commune de Marennes.;;;Géographie;;;;;
Chemin de Monbrillant prolongé;Montbrillant prolongé (chemin de);CHEMIN;3e;;Historique;Attesté en 1898 et renommé en 1918.;A changé de dénomination en 1918 : est devenu la rue Élie-Paris.;Rues de Lyon à travers les siècles de Maurice Vanario (2002);Le nom viendrait d'un domaine ou d'un propriétaire de terrains.;;;Urbanisme/Histoire locale;;;;;
Chemin de Monplaisir;Monplaisir (chemin de);CHEMIN;8e;3e;Historique;Attesté en 1868.;A changé de dénomination : est devenu la petite rue de Monplaisir.;Rues de Lyon à travers les siècles de Maurice Vanario (2002) et 936W/8213;En 1827, quand le comte de Tournelles a vendu ses terrains à lotir, il a trouvé ce nom pour attirer les acheteurs et le nom est resté et désigne toujours le quartier.;;;Urbanisme/Histoire locale;;;;;
Chemin de Monplaisir-à-Grange-Rouge;Monplaisir-à-Grange-Rouge (chemin de);CHEMIN;8e;3e;Historique;Attesté en 1868 et absorbé en 1913.;"Chemin vicinal ordinaire n° 155.
A été absorbé en 1913 par le chemin de Grange-Rouge.
";Rues de Lyon à travers les siècles de Maurice Vanario (2002) et 936W/8213;Voie qui reliait les deux points.;;;Géographie;;;;;
Chemin de Monplaisir-à-l'Asile-des-Aliénés-de-Bron;Monplaisir-à-l'Asile-des-Aliénés-de-Bron (chemin de);CHEMIN;3e;;Historique;Attesté en 1873 et renommé en 1908.;"Chemin vicinal ordinaire n° 6.
A changé de dénomination en 1908 : est devenu l'avenue Esquirol.";Rues de Lyon à travers les siècles de Maurice Vanario (2002) et 1S/005;Voie qui reliait les deux points.;;;Géographie;;;;;
Chemin de Monplaisir-à-Saint-Alban;Monplaisir-à-Saint-Alban (chemin de);CHEMIN;8e;3e;Historique;Attesté en 1868 et renommé en 1930.;"Chemin vicinal ordinaire n° 52.
A été dénommé chemin de Saint-Alban.
A changé de dénomination en 1930 : est devenu la rue Laënnec";Rues de Lyon à travers les siècles de Maurice Vanario (2002) et 936W/8213;Voie qui reliait les deux points.;;;Géographie;;;;;
Chemin de Monplaisir-aux-Maisons-Neuves;Monplaisir-aux-Maisons-Neuves (chemin de);CHEMIN;3e / 8e;3e;Historique;Attesté en 1868 et renommé en 1890.;"Chemin vicinal ordinaire n° 58.
A changé de dénomination en 1890 : est devenu le chemin Feuillat.
A changé de dénomination : est devenu la rue Feuillat.";Rues de Lyon à travers les siècles de Maurice Vanario (2002) et 936W/8213;Voie qui reliait les deux points.;;;Géographie;;;;;
Chemin de Montagny;Montagny (chemin de);RUE;8e;La Guillotière;Historique;Attestée en 1846.;"Chemin vicinal ordinaire n° 67.
A changé de dénomination : est devenue la rue de Montagny.
Un fragment a changé de dénomination en 2018 : est devenu la rue Miriam-Makeba.";Rues de Lyon à travers les siècles de Maurice Vanario (2002) et 936W/8213;Du nom d'un château disparu lors de la création du chemin de fer en 1855.;;;Histoire Locale;;;;;
Chemin de Montauban;Montauban (chemin de);CHEMIN;5e / 9e;5e;Historique;Attesté dès le XVIIe siècle et renommé avant 1987.;"A absorbé un fragment de la rue des Carmes-Déchaussés.
A changé de dénomination : est devenu la rue de Montauban.";Rues de Lyon à travers les siècles de Maurice Vanario (2002);Du nom d'un domaine.;Rue Nicolas-de-Langes;Montée de la Sarra;Urbanisme/Histoire locale;;69389;28957;30706;6903894860S
